client_id,first_name,last_name,age,date_of_birth,email,phone,country,monthly_salary_usd,annual_bonus_usd,monthly_expenses_usd,debt_to_income,savings_rate,net_worth_usd,account_balance_usd,account_type,account_age_years,join_date,customer_tenure_days,num_products,is_premium_client,monthly_transactions,avg_transaction_amount_usd,failed_transactions,international_txn_pct,preferred_channel,last_login_days_ago,last_transaction_date,credit_score,num_loans,loan_default_risk,credit_card_limit_usd,payment_on_time_pct
CLI-EA5D15A6,Jacqueline,Atkinson,25,2000-09-06,jatkinson@hotmail.com,001-883-430-7004x2491,Paraguay,616.37,1707.18,707.13,1.147237250549721,-0.0928,28623.18,378.61,savings,16.9,2010-06-27,5743,4,1,22,63.76,0,0.2806,app,0,2026-03-15,701,1,0.6892,1524.97,0.076
CLI-4CC085E0,Sarah,Aguirre,40,1985-08-07,saguirre@outlook.com,001-453-388-4464x035,Venezuela,113.99,383.69,76.35,0.6698138270964933,0.4368,1373.46,480.17,checking,7.2,2019-11-04,2326,3,0,16,1.0,3,0.1188,branch,1,2026-03-10,812,1,0.1618,500.0,0.6092
CLI-0EA3C425,Stephanie,Flores,41,1985-02-27,sflores@icloud.com,+56 2 3619 9805,Chile,6896.11,21502.86,5222.59,0.757323102827675,0.3668,104814.0,4839.83,premium,19.1,2007-12-24,6659,3,1,18,752.57,0,0.2994,branch,4,2026-03-13,796,2,0.2249,19374.01,0.8731
CLI-833C2F59,Christopher,Roach,37,1988-03-31,croach@hotmail.com,+21(3)7606055403,Mexico,665.14,1450.02,818.78,1.2309923331084933,-0.0426,21584.7,2439.85,checking,17.2,2009-06-12,6123,3,0,10,61.86,0,0.0358,app,3,2026-03-07,543,0,0.923,1274.72,0.2724
CLI-8B3C78A5,Angela,Taylor,26,1999-10-24,angela.taylor@icloud.com,227-385-3563,Paraguay,504.76,1190.64,672.79,1.3328873099104046,-0.1143,-1913.53,2141.59,premium,15.1,2011-12-11,5211,3,1,22,6.04,1,0.1766,app,9,2026-03-08,832,4,0.5405,1482.21,0.124
CLI-5A1F812A,Laura,Baker,25,2000-09-22,laura.baker@gmail.com,+57 318 516 05 90,Colombia,832.41,2564.03,852.25,1.0238416151473595,0.0444,14046.27,1777.08,savings,19.6,2007-05-19,6878,2,0,7,6.43,0,0.1223,branch,12,2026-02-26,627,1,0.75,1842.07,0.5698
CLI-B98A5DB8,Angela,Ball,53,1972-04-22,aball@yahoo.com,+54 15 2142 0650,Argentina,1047.15,520.52,779.58,0.7444789688917053,0.5202,-19872.91,1419.83,checking,3.9,2023-11-21,848,3,0,9,175.69,0,0.2552,app,2,2026-03-09,637,2,0.5423,2354.24,0.1472
CLI-6AECAF61,Brooke,Murray,36,1989-09-24,bmurray@icloud.com,+54 9 3710 7440,Argentina,163.21,349.99,365.12,2.237086536282344,0.0056,6698.9,1394.03,savings,14.4,2012-06-02,5037,2,0,14,27.79,3,0.0648,app,4,2026-03-05,770,0,0.9689,500.0,0.1624
CLI-F55B6FC0,Cindy,Reid,35,1990-06-29,cindy66@icloud.com,302 438 03 88,Colombia,290.47,554.4,525.6,1.8094669715941467,-0.0777,-1577.97,465.3,premium,5.8,2021-09-25,1635,3,1,29,27.22,2,0.4598,web,12,2026-02-27,830,0,0.8334,850.91,0.265
CLI-8FB1E7D9,Michael,Nunez,45,1980-06-01,mnunez@hotmail.com,+56 41 244 5786,Chile,1088.18,1916.35,1082.79,0.9950469963513102,0.2296,32995.14,3563.63,premium,11.5,2015-05-13,3962,3,1,36,204.27,0,0.3709,web,2,2026-03-06,685,1,0.619,2630.84,0.017
CLI-7B8CA7FB,Tiffany,Stephenson,45,1980-08-09,stephenson.t@yahoo.com,146-688-3176x84860,Mexico,1300.27,3982.99,948.88,0.7297566989744778,0.1731,-16127.3,26732.39,savings,2.1,2024-12-18,455,4,1,20,394.8,1,0.012,app,4,2026-03-13,495,2,0.8048,2271.65,0.2651
CLI-36552E2C,Brittany,Johnson,51,1975-01-02,brittany.johnson@gmail.com,573245605006,Colombia,726.24,1792.09,716.61,0.9867433719650653,0.2587,-3187.56,1267.86,savings,15.1,2011-03-19,5478,2,1,32,208.59,0,0.1793,app,0,2026-03-18,610,2,0.7581,1563.55,0.3292
CLI-6CB6E24E,Angela,Lopez,45,1980-11-14,angela16@gmail.com,9302285,Colombia,2849.2,1128.78,1658.65,0.5821446886628041,0.369,178902.68,5701.92,savings,17.9,2009-12-28,5924,1,1,27,228.11,3,0.3077,app,2,2026-03-08,658,1,0.3756,6616.85,0.9329
CLI-9F878F84,Marie,Olsen,40,1985-08-15,molsen@outlook.com,001-997-507-6030x68474,Uruguay,376.16,416.28,769.08,2.0445566187367437,-0.1373,5127.13,2039.38,checking,18.4,2008-02-20,6601,4,0,14,14.32,1,0.0442,branch,6,2026-03-03,765,2,0.9482,1015.63,0.6462
CLI-9C619CE8,William,Cook,40,1985-12-07,william77@icloud.com,091-316-4012x808,Mexico,3066.01,10661.81,2558.72,0.8345437029680491,0.5795,69282.25,2789.2,savings,15.3,2011-09-13,5300,3,1,34,135.49,2,0.2257,app,5,2026-03-09,775,0,0.3069,8386.44,0.9789
CLI-325D87DC,Michael,Rodriguez,30,1995-04-23,michael.rodriguez@icloud.com,+54 9 3767 5875,Argentina,1628.11,2361.34,1093.03,0.6713453900693912,0.2067,30386.5,1829.45,premium,7.3,2019-01-08,2626,6,1,25,88.17,2,0.1411,branch,8,2026-03-10,801,3,0.1765,4602.76,0.9125
CLI-8D3904EE,Ricky,Kelley,25,2000-12-07,rkelley@hotmail.com,+34845 16 57 74,Spain,2744.47,3502.3,3352.24,1.221452664816299,-0.0166,48568.83,12543.64,checking,16.9,2010-06-04,5766,2,0,16,1165.17,1,0.1262,app,8,2026-03-06,772,2,0.5923,7477.87,0.2631
CLI-74645E22,Richard,Bailey,27,1998-04-05,bailey.r@gmail.com,+56 72 238 6062,Chile,1360.73,5417.96,1483.98,1.0905733567980176,-0.0382,22305.02,1165.94,premium,8.3,2018-05-28,2851,2,1,19,132.89,0,0.1716,app,0,2026-03-09,810,2,0.4098,3890.09,0.7509
CLI-4D2FE72D,Aaron,York,28,1997-04-01,york.a@gmail.com,+54 15 2992 6921,Argentina,186.2,1113.36,425.57,2.2855868264515085,-0.0702,7420.76,351.04,checking,1.4,2025-06-02,289,2,0,16,1.0,1,0.155,web,4,2026-03-10,708,2,0.9844,500.0,0.2994
CLI-C59F8B20,Krista,Hood,59,1966-09-01,hood.k@outlook.com,(+57) 302 975 43 81,Colombia,885.76,2107.65,796.93,0.8997185036248246,0.6514,12397.5,943.06,premium,3.8,2023-04-26,1057,3,1,21,505.69,2,0.4096,app,2,2026-03-14,629,0,0.67,1966.39,0.0345
CLI-2EA38245,Christine,Rodriguez,29,1996-10-12,crodriguez@outlook.com,(09363) 93818,Germany,19586.35,40549.05,11650.56,0.5948307837396344,0.1582,-175464.28,35935.67,savings,11.8,2015-06-09,3935,3,0,12,2061.12,1,0.0182,ATM,0,2026-03-18,459,1,0.7923,31729.89,0.6416
CLI-EA2E7FFE,Joseph,Smith,29,1996-09-12,smith.j@gmail.com,+55 (011) 8023 1848,Brazil,1828.78,7161.23,1509.71,0.8255289887353301,0.1685,-9177.69,9200.65,premium,10.7,2016-08-17,3500,3,1,25,142.78,0,0.2043,app,2,2026-03-08,660,1,0.5508,4259.98,0.1166
CLI-CF1DCD68,Julie,Gamble,50,1976-03-04,gamble.j@yahoo.com,018004459809,Colombia,459.92,1179.2,603.09,1.311294235701051,-0.0324,19330.37,175.28,premium,14.1,2012-04-23,5077,3,1,27,36.22,2,0.1128,ATM,3,2026-03-08,789,1,0.6197,1280.74,0.2689
CLI-419349F6,Jerry,Reynolds,41,1984-04-25,reynolds.j@yahoo.com,+57 602 862 69 38,Colombia,764.18,1081.56,786.86,1.0296781199798124,-0.064,21766.73,2768.16,checking,9.8,2017-06-21,3192,3,0,12,75.4,1,0.2337,app,0,2026-03-14,566,2,0.8417,1526.56,0.6016
CLI-A8A6F648,Antonio,Myers,47,1979-01-30,antonio86@gmail.com,745-717-1034,Mexico,1465.54,876.72,1206.91,0.8235297540080839,0.3865,21718.67,1894.17,savings,7.0,2019-05-13,2501,3,1,21,41.31,1,0.0217,app,13,2026-03-05,765,1,0.3194,3956.96,0.577
CLI-ABAD2C9C,Jason,Peters,34,1991-05-27,jpeters@outlook.com,843-737-4343x6644,United States,14559.98,84074.03,9974.86,0.6850874715570031,0.1459,252498.25,77865.58,savings,9.3,2017-11-24,3036,3,0,10,3969.0,1,0.1639,branch,7,2026-03-04,674,0,0.4147,34635.62,0.6648
CLI-0128D189,Joshua,Martinez,37,1988-06-04,jmartinez@yahoo.com,623-794-3690x488,Peru,504.85,2104.13,600.63,1.1897295056065043,-0.1027,6447.94,675.79,savings,11.9,2015-11-24,3767,3,0,17,140.85,0,0.0177,web,14,2026-02-24,606,1,0.8566,1079.79,0.4634
CLI-A433FDD4,Lori,Johnson,46,1980-03-04,lori.johnson@outlook.com,001-819-489-4438x32223,Venezuela,121.69,535.59,61.56,0.5059185910081311,0.2591,2270.22,1116.19,savings,14.6,2012-05-01,5069,2,0,9,38.45,0,0.0381,app,2,2026-03-08,697,1,0.2514,500.0,0.7384
CLI-3C596F53,Mark,Henry,47,1978-10-11,mark94@gmail.com,+57 329 992 05 83,Colombia,2292.31,3960.11,1395.93,0.6089641226135775,0.0456,62419.67,2752.62,premium,19.2,2007-01-05,7012,5,1,23,32.64,1,0.0239,ATM,0,2026-03-18,805,3,0.1463,6512.86,0.8488
CLI-F14C8CDA,Diamond,Flores,27,1998-11-21,diamond89@gmail.com,57 303 741 51 52,Colombia,1701.77,2394.28,1416.95,0.8326346886294618,0.3123,94976.02,1904.5,savings,9.4,2017-09-08,3113,1,0,14,282.23,0,0.0891,branch,8,2026-03-06,767,0,0.3214,4606.79,0.963
CLI-1A785CC7,Jason,Brown,41,1984-11-04,brown.j@yahoo.com,+56 58 281 4757,Chile,2634.68,19735.45,2190.2,0.8312948943425953,0.16,62920.18,12217.42,premium,19.2,2007-07-18,6818,5,1,25,288.4,1,0.1045,app,1,2026-03-13,674,1,0.5235,6267.44,0.4406
CLI-7DDCA362,Cynthia,Vance,44,1981-09-19,vance.c@yahoo.com,+56 2 2530 9863,Chile,2178.05,4201.68,2013.95,0.924656445227281,0.2194,-31344.23,3560.74,premium,18.0,2009-07-18,6087,4,1,25,90.27,2,0.0119,app,0,2026-03-13,739,4,0.446,5680.87,0.7729
CLI-04A46B32,John,Hall,33,1992-08-20,john21@outlook.com,+54 15 2528 2547,Argentina,243.66,886.58,400.09,1.6419827174463006,-0.1163,29526.48,2435.49,savings,15.0,2011-10-16,5267,4,1,28,115.51,1,0.0162,app,10,2026-03-07,688,0,0.9167,591.66,0.6233
CLI-816DE2AA,Michelle,Charles,32,1993-07-27,charles.m@hotmail.com,(+57)3267038486,Colombia,671.36,820.88,756.69,1.127108752045743,-0.1204,-2706.43,622.82,premium,12.2,2014-06-07,4302,3,1,28,239.91,2,0.251,ATM,12,2026-03-06,694,0,0.6899,1644.44,0.2628
CLI-E359584A,John,Wilson,25,2000-06-11,jwilson@outlook.com,+54 9 3313 0601,Argentina,882.97,2972.36,834.41,0.9450050237620436,0.075,30158.43,1985.71,checking,13.6,2013-07-20,4624,4,0,8,66.53,4,0.1984,app,2,2026-03-15,646,1,0.6659,2013.17,0.1145
CLI-69C8ACD3,Deborah,Hamilton,43,1982-07-10,hamilton.d@outlook.com,551.252.9427,Dominican Republic,1444.93,1298.07,996.53,0.6896775926469612,0.4995,32871.41,4713.25,premium,2.0,2025-09-16,183,4,1,24,220.67,0,0.3369,app,2,2026-03-10,815,2,0.1662,4156.3,0.7346
CLI-A5599E0A,Ryan,Walker,37,1988-11-06,ryan48@yahoo.com,+54 15 2884 2611,Argentina,633.81,3343.79,627.12,0.989451082467659,0.3376,18378.83,624.6,savings,3.8,2023-05-12,1041,4,0,13,28.86,0,0.0477,ATM,3,2026-03-13,556,0,0.8377,1243.76,0.2437
CLI-DD724C54,Jean,Harris,52,1973-11-01,jharris@hotmail.com,573142048348,Colombia,2154.91,2325.94,1619.54,0.751560539533157,0.4816,78019.55,14095.36,savings,6.9,2020-12-02,1932,3,1,32,190.58,0,0.0422,web,0,2026-03-17,637,1,0.5476,4844.74,0.0214
CLI-4E14A3D8,Joel,Davis,43,1982-10-09,joel.davis@hotmail.com,935-820-1637,Ecuador,1231.57,3064.84,1359.3,1.1037097321054001,-0.0714,27006.24,3518.21,savings,16.4,2010-03-15,5847,1,1,22,188.14,2,0.0498,app,2,2026-03-15,686,0,0.6904,2981.85,0.5141
CLI-A4F44CCA,Anthony,Phillips,42,1983-04-11,anthony23@hotmail.com,(041) 8035-2514,Brazil,5298.69,12017.49,3057.83,0.5770921465783369,0.1382,154399.06,11372.41,premium,8.3,2018-10-26,2700,3,1,29,1282.01,0,0.6187,web,0,2026-03-11,613,0,0.4715,11463.87,0.8301
CLI-5D7ADA89,Deborah,Gibson,46,1979-07-21,deborah.gibson@yahoo.com,(265)535-0116,Mexico,481.34,495.41,795.98,1.6536851529545737,-0.057,15432.11,626.51,premium,1.0,2025-04-24,328,2,1,26,39.97,0,0.0324,web,8,2026-02-28,746,0,0.8706,1267.34,0.5775
CLI-746B6EAF,John,Mason,36,1990-01-02,john13@icloud.com,483-732-4489x079,Bolivia,1133.12,895.52,1259.5,1.1115270769455743,-0.0541,34313.29,2716.4,checking,6.0,2020-12-05,1929,2,0,15,214.71,3,0.2394,web,0,2026-03-09,642,1,0.773,2567.52,0.0706
CLI-9DCCD27D,Megan,Dougherty,31,1994-11-26,megan.dougherty@outlook.com,(707)354-0398,Bolivia,374.25,255.18,686.52,1.8344022914321492,0.0328,4735.1,274.36,savings,4.3,2022-11-22,1212,5,0,8,284.78,2,0.1655,app,0,2026-03-11,835,2,0.8375,1102.94,0.2302
CLI-1BED83D3,Lonnie,Moore,51,1974-05-15,lonnie.moore@gmail.com,+56 53 322 6659,Chile,585.5,720.12,843.72,1.4410416335216163,-0.0538,11978.58,657.75,checking,3.3,2023-04-20,1063,4,0,13,72.13,0,0.0639,web,0,2026-03-16,627,2,0.913,1295.68,0.252
CLI-1326E2C1,Kristopher,Buckley,35,1990-07-18,buckley.k@yahoo.com,892.539.2847,Paraguay,787.67,4166.24,763.23,0.9689778154804737,0.1592,13762.55,2003.85,premium,3.3,2023-01-04,1169,3,1,23,63.88,0,0.0956,web,0,2026-03-18,584,2,0.79,1623.53,0.0893
CLI-6D4BF95C,Steven,Hernandez,34,1991-05-26,hernandez.s@outlook.com,312.411.0540,Mexico,2740.04,441.17,2490.05,0.9087626883782758,0.1805,46231.17,5219.64,premium,14.1,2012-12-25,4831,7,1,20,94.99,0,0.0816,branch,7,2026-03-06,714,0,0.4907,6904.9,0.9448
CLI-A2F4847E,Evan,Phillips,27,1999-02-03,ephillips@outlook.com,521.620.8920,United States,3659.51,5870.97,3446.64,0.9418312203625039,0.286,93567.61,13088.1,savings,13.6,2013-12-17,4474,1,1,23,371.85,0,0.7981,web,8,2026-03-09,506,0,0.8757,6535.45,0.103
CLI-1C475C06,Ashley,Knox,60,1966-03-03,ashley.knox@gmail.com,(+57)6036749955,Colombia,281.78,664.27,506.34,1.7969176634669497,-0.0951,3401.92,472.64,savings,2.6,2024-06-19,637,5,1,32,57.28,1,0.2593,web,1,2026-03-11,626,1,0.9685,622.57,0.1138
CLI-B3F31644,Christine,Guzman,47,1978-04-26,christine9@icloud.com,3323828735,Panama,384.73,652.53,796.12,2.069268337207751,-0.0033,9921.76,510.98,checking,14.0,2012-07-23,4986,3,0,14,2.22,2,0.1471,web,0,2026-03-09,744,4,0.9597,1010.26,0.2941
CLI-2B9947D4,Benjamin,Murray,36,1989-11-06,bmurray@yahoo.com,57 606 459 17 68,Colombia,220.92,1121.39,519.74,2.3526456180110773,0.0312,8166.19,206.04,checking,10.7,2016-05-23,3586,3,0,8,42.12,4,0.0018,app,0,2026-03-08,701,3,0.988,546.58,0.3507
CLI-D43B5AED,Angela,Schwartz,53,1972-12-15,angela.schwartz@yahoo.com,+56 2 3207 5359,Chile,460.14,1347.44,809.77,1.7598350246363432,-0.0049,58352.32,2283.48,premium,17.7,2009-08-27,6047,4,1,21,5.8,3,0.0731,web,8,2026-03-10,712,1,0.9265,1156.3,0.1314
CLI-086C8494,Crystal,Holmes,37,1988-12-25,crystal.holmes@hotmail.com,+54 9 3406 3994,Argentina,664.42,939.14,643.73,0.9688590471892874,0.6234,10878.25,3476.67,savings,19.6,2007-02-24,6962,4,1,17,14.13,0,0.1864,app,9,2026-03-01,716,2,0.5311,1679.03,0.5199
CLI-340FC5A4,Mary,Warner,36,1989-09-28,warner.m@hotmail.com,+573177469238,Colombia,566.21,1350.6,583.16,1.0299251759606716,-0.0337,7119.37,1910.07,premium,11.5,2015-09-15,3837,2,1,30,76.09,0,0.1361,app,0,2026-03-17,775,3,0.4431,1548.75,0.7922
CLI-9AB5131F,Michael,Farmer,35,1990-05-03,michael61@hotmail.com,(274)765-3449x7717,Mexico,568.5,2001.44,809.39,1.4237283009595092,-0.104,11215.76,731.02,savings,18.2,2008-11-07,6340,3,1,24,116.02,0,0.1258,app,5,2026-03-03,725,2,0.8034,1454.69,0.1131
CLI-4909711A,Michael,Mcdonald,41,1984-06-01,michael.mcdonald@gmail.com,+573188974030,Colombia,2141.54,15591.69,1737.13,0.8111563787009304,0.5521,30045.04,6736.95,savings,11.4,2015-03-04,4032,2,0,4,645.84,2,0.016,web,5,2026-03-13,660,1,0.5401,4988.53,0.3975
CLI-3A1F8FB8,William,Vargas,32,1993-07-28,vargas.w@outlook.com,(664)890-3617x70491,Mexico,637.25,2032.66,1033.73,1.62216143110168,0.0416,7977.34,807.73,checking,8.5,2018-04-05,2904,4,0,8,40.72,4,0.4135,web,11,2026-02-28,687,2,0.9128,1545.14,0.0142
CLI-0CB2FFF2,Steven,Barnett,48,1977-08-29,sbarnett@gmail.com,+57 301 437 08 34,Colombia,669.48,772.24,602.79,0.9003839731444457,0.2376,13835.52,2956.88,savings,13.3,2013-04-15,4720,2,0,11,123.83,2,0.0347,app,0,2026-03-13,730,2,0.4482,1724.9,0.836
CLI-4D83BE97,Andre,Ford,24,2002-02-23,ford.a@yahoo.com,+1-741-678-4179x75195,Peru,333.73,911.72,446.69,1.3384896763587304,0.036,7791.96,571.95,premium,4.9,2022-01-18,1520,2,1,20,31.51,1,0.338,app,28,2026-02-16,495,0,0.9624,583.05,0.4241
CLI-78C8E864,Sarah,Williams,46,1980-02-01,sarah.williams@icloud.com,2793404590,United States,6965.34,15938.83,5610.86,0.8055404567628193,0.08,129042.83,4975.98,premium,19.0,2008-07-13,6457,4,1,27,2188.81,2,0.0781,web,13,2026-03-03,623,2,0.6178,15315.55,0.5435
CLI-78EAC632,John,Allen,40,1986-02-11,jallen@outlook.com,3251143226,Colombia,652.4,672.6,834.17,1.2786159664178967,-0.1307,37684.88,2131.78,premium,17.1,2009-01-23,6263,1,1,33,25.1,0,0.0709,app,9,2026-03-06,640,2,0.8513,1473.66,0.6468
CLI-66982980,Nancy,Johnson,31,1995-02-19,njohnson@hotmail.com,432-745-8707x32969,Mexico,5793.94,22233.83,3914.06,0.6755443121183664,0.2766,69839.59,3563.25,premium,5.6,2021-07-25,1697,5,1,19,181.36,2,0.1726,app,10,2026-03-02,720,2,0.3118,14723.42,0.6809
CLI-71FC9CF5,Curtis,Wood,39,1986-06-06,curtis68@outlook.com,+1-633-640-8578,Peru,184.77,288.0,414.43,2.242981294282221,-0.1041,47439.85,272.89,premium,9.6,2017-04-15,3259,5,1,25,29.52,3,0.1545,app,2,2026-03-07,781,2,0.9663,509.31,0.2553
CLI-8123627A,Morgan,White,23,2002-05-28,morgan38@gmail.com,04860275213,Mexico,2052.42,5041.51,1477.71,0.7199878653618251,0.434,-10143.54,2312.47,premium,11.3,2015-04-17,3988,2,1,28,1343.17,1,0.1181,app,4,2026-03-08,831,0,0.1588,6019.63,0.4908
CLI-A37E27DA,Fernando,Martinez,22,2003-08-28,fernando51@icloud.com,+55 (041) 8533 9867,Brazil,778.8,1795.53,592.0,0.7601375314588807,0.1923,10042.26,1246.75,checking,1.1,2025-10-04,165,5,0,7,428.11,2,0.0024,ATM,1,2026-03-17,724,1,0.3603,1990.06,0.9723
CLI-3475A37A,Michelle,Miller,39,1986-06-07,miller.m@gmail.com,(+57)6022665824,Colombia,361.61,678.05,606.79,1.6780342549937184,0.0326,7643.52,1555.03,premium,17.9,2009-12-14,5938,4,1,28,10.28,3,0.0403,web,0,2026-03-14,651,2,0.945,830.85,0.163
CLI-3470775A,Scott,Arnold,29,1996-11-14,scott.arnold@gmail.com,6037943267,Colombia,309.47,759.88,531.75,1.718282898914889,-0.0753,5335.64,128.22,savings,14.3,2012-06-28,5011,2,0,15,59.35,3,0.1532,app,1,2026-03-13,635,1,0.9573,693.58,0.3204
CLI-AB71AFAC,Nathaniel,Hill,45,1981-01-05,hill.n@outlook.com,874.253.8193x165,Peru,280.04,294.06,455.66,1.627085796549002,-0.0511,12095.69,351.22,savings,4.5,2022-12-28,1176,3,0,11,119.37,1,0.0217,ATM,0,2026-03-16,734,2,0.8739,725.47,0.4902
CLI-4FB856A4,Robert,Turner,58,1967-10-26,turner.r@hotmail.com,(+57)6027073024,Colombia,580.22,2809.57,659.44,1.1365410401056386,-0.1041,18127.41,1295.15,savings,16.6,2010-01-18,5903,2,1,31,184.39,3,0.0028,web,3,2026-03-05,792,1,0.4842,1621.89,0.5094
CLI-C3B8D9D4,Cassandra,Walters,62,1963-11-25,walters.c@hotmail.com,6095193442,Colombia,858.37,748.81,778.06,0.9064431473295318,0.1788,16375.51,5017.83,premium,2.7,2024-09-10,554,2,1,25,63.04,3,0.0645,app,5,2026-03-08,733,5,0.446,2220.65,0.9499
CLI-00B18E15,Joseph,Lam,26,1999-07-17,lam.j@icloud.com,8988163631,Uruguay,2643.42,4666.62,1837.8,0.6952343727413449,0.3814,113720.83,7925.89,premium,18.4,2008-01-19,6633,3,1,28,66.17,2,0.0635,app,0,2026-03-13,607,1,0.5732,5663.14,0.2005
CLI-D5448AF0,Tiffany,Fitzgerald,48,1977-06-20,tfitzgerald@yahoo.com,(808)241-4995x3579,Mexico,1183.49,2645.48,1328.55,1.122567386980074,-0.0433,25391.14,3045.2,checking,16.9,2010-09-14,5664,2,0,16,233.18,1,0.1717,ATM,0,2026-03-16,684,2,0.7062,2857.08,0.0621
CLI-7F173998,Megan,Maxwell,25,2000-08-29,maxwell.m@icloud.com,+56 9 3243 4604,Chile,298.3,901.5,751.4,2.5189230243974805,0.0184,10853.58,2268.28,savings,5.3,2021-03-22,1822,2,0,14,6.42,1,0.0167,app,1,2026-03-16,646,1,0.99,680.12,0.2904
CLI-BD888824,Leslie,Martin,52,1973-10-18,martin.l@gmail.com,(351)769-9604,Mexico,900.92,4394.45,1043.22,1.1579478526004077,0.0228,11121.76,1248.08,checking,1.6,2025-09-23,176,4,0,20,81.02,1,0.096,web,0,2026-03-11,791,3,0.5026,2515.16,0.3248
CLI-5BA0BC7B,James,Turner,41,1984-07-27,james86@icloud.com,651-303-2292x635,Mexico,1875.19,3190.11,1529.26,0.8155237033948507,0.0221,136962.45,3013.85,premium,10.7,2016-03-11,3659,2,1,27,43.25,1,0.2959,web,2,2026-03-14,623,1,0.6249,4123.21,0.2039
CLI-FE91F680,Laura,Cummings,39,1987-03-06,lcummings@yahoo.com,+34 824 543 283,Spain,1084.13,2390.73,2211.36,2.03975473956786,-0.1292,-7013.32,4881.91,premium,6.4,2020-08-05,2051,2,1,26,349.1,0,0.2316,app,12,2026-02-25,683,3,0.9744,2613.39,0.1528
CLI-23696EAA,Douglas,Wilson,20,2006-02-11,douglas15@yahoo.com,1-844-345-0184,Mexico,499.23,81.5,786.84,1.576101679010081,-0.0445,7311.17,931.8,savings,1.7,2025-05-03,319,2,0,12,35.67,2,0.1139,ATM,3,2026-03-15,796,3,0.7719,1402.54,0.4666
CLI-A12C1E3C,Shawn,Smith,44,1982-03-03,ssmith@icloud.com,+56 32 224 5809,Chile,1272.97,3443.18,1235.11,0.9702565633758397,0.2959,29941.47,2983.49,savings,17.0,2010-05-28,5773,3,0,14,952.38,0,0.0313,ATM,1,2026-03-10,783,0,0.3822,3517.89,0.9362
CLI-EF4EBC02,Sara,Payne,18,2007-04-27,payne.s@yahoo.com,+54 9 3780 3048,Argentina,172.35,573.21,369.69,2.144987279710814,-0.1397,3898.91,525.67,checking,19.1,2007-06-21,6845,2,0,13,8.97,0,0.3032,app,2,2026-03-14,803,0,0.9459,500.0,0.1087
CLI-58D8D8C5,Elizabeth,Anderson,28,1997-10-18,eanderson@gmail.com,+56 65 327 5995,Chile,734.19,1377.07,932.11,1.269584206601195,-0.1024,16776.59,787.11,checking,13.6,2013-09-17,4565,4,0,10,279.03,1,0.0499,web,0,2026-03-09,645,3,0.8419,1671.36,0.3154
CLI-3188291B,Gabrielle,Wheeler,29,1996-07-05,gabrielle.wheeler@icloud.com,(+57) 317 423 31 71,Colombia,396.82,1476.78,594.19,1.4973785409661449,0.0253,16247.54,774.31,checking,12.0,2014-03-16,4385,2,0,12,3.04,2,0.0766,branch,8,2026-03-04,765,1,0.7799,1071.41,0.1289
CLI-20D5482B,Sally,Dominguez,27,1998-06-25,sally.dominguez@gmail.com,+54 15 2917 3742,Argentina,639.07,2022.37,783.29,1.2256702587998118,-0.1493,19604.33,720.67,savings,10.1,2016-11-13,3412,6,1,22,61.18,0,0.2621,branch,2,2026-03-15,712,0,0.7174,1605.95,0.5417
CLI-080745B4,Kathleen,Salinas,25,2000-03-21,ksalinas@yahoo.com,57 302 001 69 07,Colombia,233.97,534.91,518.0,2.2139380379986147,-0.1391,5090.68,824.68,checking,14.6,2012-01-04,5187,4,0,16,62.52,0,0.0867,app,2,2026-03-11,568,6,0.99,500.0,0.2595
CLI-105E81C4,Shannon,Bell,56,1969-06-05,bell.s@hotmail.com,922-528-6704x64376,Venezuela,158.63,299.13,75.28,0.4745973057946786,0.7332,3223.91,251.14,premium,8.1,2018-05-25,2854,4,1,28,30.34,6,0.0954,ATM,1,2026-03-12,516,1,0.6131,500.0,0.2479
CLI-64B12C97,Scott,Jarvis,28,1997-12-24,scott32@yahoo.com,(812)911-6531x52944,Costa Rica,1315.97,2603.47,1158.09,0.8800317941450443,0.0566,18115.38,18374.43,premium,5.5,2021-03-09,1835,2,1,27,80.57,0,0.0242,app,6,2026-03-12,777,1,0.3326,3608.85,0.7047
CLI-ED48970D,Gregory,Miller,42,1983-08-03,miller.g@icloud.com,675.997.5998,Venezuela,317.62,352.14,217.08,0.68346241805041,0.1804,4591.33,3459.86,savings,11.5,2015-07-21,3893,4,0,20,73.0,1,0.0415,app,9,2026-03-07,782,2,0.2089,876.63,0.7477
CLI-A55D0DE9,William,Miller,35,1990-10-16,miller.w@yahoo.com,(+57) 313 339 52 28,Colombia,290.9,452.03,505.99,1.7394220817031896,-0.1476,7707.29,1429.5,premium,7.6,2019-07-20,2433,2,1,25,9.4,0,0.0394,app,1,2026-03-14,742,1,0.9003,761.82,0.16
CLI-1C2A5DC7,Sheena,Brown,33,1992-05-21,sheena.brown@outlook.com,04876078151,Mexico,1953.27,5911.65,1740.17,0.8909001309599853,0.39,51758.24,15279.91,savings,15.3,2011-07-02,5373,2,1,26,222.56,2,0.092,web,4,2026-03-07,655,2,0.6096,4515.5,0.3941
CLI-FAB51BF4,Brittany,Jensen,44,1981-12-13,brittany.jensen@yahoo.com,+1-732-434-7508,United States,21507.4,45480.42,13212.44,0.614320909668697,0.2019,287936.33,38361.2,premium,12.7,2014-09-27,4190,4,1,26,3573.87,1,0.348,branch,3,2026-03-09,736,2,0.2459,50000.0,0.9456
